latitude,longitude
34.0804,-118.2906
33.9892,-118.3167
34.0976,-118.3134
34.2189,-118.573
34.0759,-118.3713
34.0356,-118.4201
34.2221,-118.4332
34.2771,-118.3964
34.0277,-118.267
34.1507,-118.3756
33.9946,-118.2805
34.2,-118.5931
34.021,-118.2146
34.0411,-118.3545
34.0742,-118.3835
34.0247,-118.246
34.0199,-118.4005
34.2325,-118.5913
34.2006,-118.4748
33.9645,-118.262
34.0308,-118.3956
34.2452,-118.5923
34.245,-118.5814
34.2282,-118.5907
34.2481,-118.5976
34.278,-118.4221
34.0992,-118.2865
34.2698,-118.4341
34.0019,-118.281
34.0171,-118.2701
34.007,-118.2786
34.0464,-118.243
34.1099,-118.189
34.0554,-118.4267
33.7348,-118.2807
33.9851,-118.4683
34.0623,-118.2963
34.1943,-118.362
34.2228,-118.4339
33.9292,-118.26220000000001
34.2127,-118.44970000000001
34.2023,-118.466
34.0623,-118.3041
33.989,-118.331
34.04,-118.2767
34.0778,-118.3948
33.977,-118.2652
34.1013,-118.1139
34.1206,-118.2295
34.0398,-118.3007
34.2287,-118.5274
34.0021,-118.2786
34.3053,-118.4653
34.1096,-118.1914
34.1514,-118.333
34.0281,-118.3948
34.0229,-118.2401
34.2199,-118.5757
34.0579,-118.2799
34.2104,-118.4376
33.9561,-118.396
33.9895,-118.476
34.2351,-118.5702
34.0768,-118.2895
34.1378,-118.4511
34.0263,-118.246
34.0776,-118.2725
34.0901,-118.302
34.1036,-118.3367
34.2424,-118.4558
34.0013,-118.2415
34.0848,-118.2748
34.2029,-118.5943
33.9845,-118.4465
34.0919,-118.2904
34.0139,-118.2655
34.0204,-118.2438
34.1995,-118.4318
34.2521,-118.419
34.2649,-118.4222
33.9705,-118.288
34.0639,-118.2931
34.0427,-118.3578
34.0557,-118.2403
33.9394,-118.2787
33.779,-118.2755
34.0163,-118.3044
34.0127,-118.3395
34.296,-118.4088
34.0362,-118.2465
34.1092,-118.2617
33.9698,-118.2803
34.2613,-118.4275
34.1798,-118.4526
34.1833,-118.3836
34.1327,-118.3543
34.0255,-118.2524
34.2474,-118.5967
34.0935,-118.3267
34.0546,-118.2406
34.0854,-118.2189
34.0108,-118.283
33.9708,-118.2803
34.2008,-118.4833
33.9805,-118.3958
34.0165,-118.1952
34.2084,-118.4859
34.1788,-118.5971
34.09,-118.2873
34.0322,-118.3705
34.1525,-118.4668
34.2008,-118.4667
34.0761,-118.3669
34.0037,-118.4309
33.9392,-118.2423
34.18,-118.4441
34.165,-118.6233
34.1689,-118.37
34.303,-118.4801
34.004,-118.2694
34.0438,-118.2515
34.0599,-118.2751
33.965,-118.2781
34.1715,-118.4047
34.1522,-118.3527
34.0553,-118.2574
33.9743,-118.267
34.2028,-118.4493
34.0933,-118.2916
34.0739,-118.2129
34.0642,-118.2153
34.0177,-118.2088
34.1113,-118.1868
34.0034,-118.2964
34.0248,-118.3567
34.1862,-118.3703
33.963,-118.2636
34.2271,-118.3674
34.0027,-118.2916
34.1013,-118.3363
34.0886,-118.3317
34.0495,-118.4616
34.3247,-118.4415
34.027,-118.2627
34.0488,-118.4465
34.0881,-118.3756
34.1866,-118.4719
34.0566,-118.426
34.2424,-118.4736
34.2456,-118.5817
34.0155,-118.2447
34.0635,-118.2872
34.3066,-118.4764
34.0087,-118.2714
34.0202,-118.2345
33.9475,-118.2787
34.0492,-118.4196
33.7904,-118.3003
34.2492,-118.591
34.1427,-118.2247
34.1143,-118.2451
34.0577,-118.2727
34.0537,-118.2379
34.1814,-118.372
34.0829,-118.3421
33.9653,-118.2876
34.0531,-118.3248
34.1992,-118.4483
33.9609,-118.2873
33.963,-118.2791
34.2056,-118.4136
34.0295,-118.3348
34.0661,-118.2077
34.2616,-118.3193
34.0528,-118.2215
33.9998,-118.4725
34.0232,-118.2409
34.1802,-118.44
34.2152,-118.4619
34.0561,-118.2561
34.0144,-118.2661
34.0727,-118.3788
33.78,-118.2672
34.1431,-118.4008
34.0356,-118.4419
34.027,-118.3722
34.2241,-118.4807
34.0847,-118.2226
34.0255,-118.2381
34.0417,-118.2444
34.1525,-118.3705
34.105,-118.3276
34.1774,-118.3631
33.9924,-118.2678
34.1111,-118.1877
34.1708,-118.5662
34.1803,-118.4535
34.1435,-118.4009
34.0043,-118.4301
34.2007,-118.4099
34.02,-118.2107
33.9566,-118.2816
34.2208,-118.3786
34.1794,-118.3832
34.0749,-118.2201
34.0334,-118.4461
34.0524,-118.3068
34.0618,-118.2827
33.7871,-118.1893
34.0336,-118.4483
34.0429,-118.2593
34.2195,-118.4321
34.0661,-118.2703
34.1285,-118.4802
34.2323,-118.3869
34.0331,-118.4176
34.1958,-118.3709
34.0531,-118.2824
33.7433,-118.2835
34.1141,-118.245
34.0526,-118.2648
34.0739,-118.272
34.0777,-118.219
33.7801,-118.2587
34.0783,-118.3114
34.2303,-118.4014
34.1939,-118.3823
34.0215,-118.2726
34.0682,-118.2739
34.0234,-118.3429
34.0962,-118.331
34.1789,-118.5405
34.0752,-118.2895
34.0037,-118.3068
33.9746,-118.2932
34.0772,-118.2816
33.9992,-118.3089
34.0262,-118.3474
33.7974,-118.2897
34.0441,-118.4426
34.0043,-118.2731
34.055,-118.2753
34.2649,-118.4242
34.0482,-118.2285
34.2394,-118.366
34.178,-118.3821
34.0261,-118.3511
33.7912,-118.2633
34.068600000000004,-118.2945
33.9907,-118.467
34.2427,-118.607
34.0787,-118.261
33.9598,-118.292
34.0524,-118.2431
34.0735,-118.2142
34.0092,-118.2817
34.0664,-118.2882
34.2763,-118.4924
34.0877,-118.3097
34.0535,-118.2966
34.0362,-118.3671
33.78,-118.268
34.0803,-118.2906
34.2518,-118.4518
34.0311,-118.3348
34.166,-118.5842
33.9955,-118.4809
34.1938,-118.4747
34.0777,-118.2868
34.102,-118.3177
34.2468,-118.6052
33.736,-118.2805
34.0322,-118.2927
34.0461,-118.2494
34.0458,-118.1984
34.0563,-118.2974
34.0577,-118.2749
33.9865,-118.4698
34.2497,-118.4595
33.9592,-118.2771
34.0308,-118.4276
34.0585,-118.2524
34.2139,-118.3876
33.9609,-118.3025
34.0294,-118.4423
34.2539,-118.4102
34.0333,-118.2624
34.0327,-118.334
34.1996,-118.4666
33.9915,-118.309
34.035,-118.4519
33.9512,-118.2771
34.1788,-118.3816
34.0452,-118.2496
34.2317,-118.4186
34.0044,-118.3294
34.2225,-118.4462
34.029,-118.2486
34.0974,-118.2992
34.0903,-118.2954
34.0436,-118.4542
34.0355,-118.3421
34.0312,-118.2678
34.0136,-118.2756
33.9595,-118.3094
34.104,-118.331
34.054,-118.2806
34.0038,-118.2785
34.0402,-118.4629
34.0889,-118.3405
33.9889,-118.3026
34.004,-118.4305
34.235,-118.5611
34.0578,-118.2751
34.0173,-118.274
34.2261,-118.3834
34.0846,-118.3767
34.2428,-118.4719
34.2124,-118.4492
33.784,-118.2545
33.7453,-118.2875
34.267,-118.4183
34.2612,-118.4459
34.0581,-118.2805
33.9573,-118.3995
34.0512,-118.2745
34.1952,-118.3809
33.9933,-118.309
34.2365,-118.4478
34.0313,-118.4276
34.0227,-118.2455
34.0258,-118.2463
34.0354,-118.2455
34.0225,-118.3538
34.203,-118.5295
33.9315,-118.2363
34.2215,-118.3756
34.0363,-118.2844
34.0306,-118.2607
34.2368,-118.4473
34.0726,-118.2203
34.043,-118.3112
34.0525,-118.294
34.0326,-118.3832
34.0811,-118.2256
34.1925,-118.5314
34.0225,-118.2763
33.988,-118.4608
34.1424,-118.1858
34.1999,-118.3791
33.998,-118.2389
34.0241,-118.4094
34.0263,-118.2696
34.0331,-118.381
34.0716,-118.3767
34.0272,-118.2581
34.0032,-118.4639
34.0547,-118.2979
34.0629,-118.2933
34.0231,-118.2393
34.1725,-118.571
34.2027,-118.4852
34.1103,-118.1936
33.977,-118.373
34.2552,-118.4074
34.236,-118.6044
34.0596,-118.3452
34.021,-118.2539
34.2337,-118.38
34.0845,-118.3618
34.0406,-118.3505
34.0534,-118.2726
34.1928,-118.5003
34.1816,-118.6567
34.2092,-118.3709
34.0871,-118.1929
33.7747,-118.2796
34.0348,-118.3652
34.2681,-118.4716
34.0347,-118.309
34.0995,-118.2888
33.9755,-118.2915
34.0892,-118.1684
33.9761,-118.2917
33.9586,-118.2787
34.0654,-118.2875
33.9592,-118.3092
33.7302,-118.2798
34.0669,-118.2212
34.0301,-118.4047
34.1934,-118.3664
33.9367,-118.2791
34.1975,-118.4749
33.9509,-118.2715
34.1766,-118.3817
34.2121,-118.3965
34.2478,-118.407
34.0529,-118.2597
33.9798,-118.4651
34.0767,-118.291
33.777,-118.2619
34.2355,-118.4414
34.066,-118.2689
34.031,-118.4312
34.0832,-118.2969
34.3111,-118.4727
34.1933,-118.3828
34.0505,-118.3759
34.2355,-118.5274
34.0374,-118.3185
33.9422,-118.2793
34.0297,-118.2573
34.1937,-118.3978
34.0442,-118.3764
34,-118.4133
34.0266,-118.3934
34.202,-118.4857
34.0466,-118.3217
34.1649,-118.4136
34.0678,-118.2233
34.0708,-118.2233
34.0724,-118.2621
33.9943,-118.4792
33.9926,-118.4493
34.0328,-118.2916
34.0764,-118.3055
34.1006,-118.3233
34.0418,-118.2434
34.2451,-118.5858
33.9965,-118.2804
34.1875,-118.4478
34.053,-118.2835
34.0921,-118.2922
34.0104,-118.293
33.9976,-118.4752
34.0487,-118.2553
34.054,-118.3795
33.9967,-118.4745
33.9753,-118.265
33.9397,-118.234
33.9875,-118.4642
34.0602,-118.2339
33.9989,-118.2927
34.0387,-118.4379
34.167,-118.5238
33.998,-118.2387
34.1802,-118.448
33.9934,-118.3096
34.1691,-118.536
34.221,-118.3921
34.014,-118.1977
34.104,-118.3379
34.0034,-118.4635
33.9351,-118.2434
34.0962,-118.3387
34.0242,-118.247
34.2238,-118.3834
33.9874,-118.4029
34.2149,-118.5986
34.188,-118.4453
34.2431,-118.4538
34.0868,-118.3399
34.0646,-118.344
34.1027,-118.3358
34.096,-118.2064
34.2284,-118.4648
34.1786,-118.5959
33.9323,-118.2357
34.2562,-118.4628
34.2296,-118.4669
34.3157,-118.4416
34.272,-118.4891
34.001,-118.2422
34.068,-118.3837
34.1921,-118.5335
34.2081,-118.5926
34.0326,-118.2517
34.2025,-118.4133
33.7814,-118.296
34.1831,-118.3966
34.0414,-118.2275
34.0402,-118.338
33.9765,-118.3121
34.2422,-118.5879
34.0289,-118.2577
34.038,-118.2815
34.0788,-118.3619
34.0339,-118.2254
34.0521,-118.3682
34.046,-118.2871
33.9859,-118.4677
33.7281,-118.3076
34.2464,-118.5929
34.0342,-118.2911
34.019,-118.2045
34.1013,-118.2954
34.0367,-118.2242
34.0471,-118.3219
34.2284,-118.4232
34.2293,-118.4172
34.0356,-118.2943
34.0726,-118.3812
33.9876,-118.4647
34.0617,-118.3042
34.0554,-118.2709
33.9868,-118.4657
34.1855,-118.5284
34.051,-118.28
34.0209,-118.2147
34.0099,-118.3002
34.2313,-118.4264
34.0099,-118.3372
34.0834,-118.2738
34.119,-118.2009
34.2,-118.6191
34.0674,-118.3012
34.0867,-118.2589
34.0758,-118.2775
33.9514,-118.2486
33.995,-118.2871
33.988,-118.4724
34.0215,-118.3364
34.0406,-118.24
34.0891,-118.3413
34.0037,-118.3308
33.9598,-118.4193
34.1664,-118.6196
34.0554,-118.2764
34.2173,-118.4698
34.1844,-118.4511
34.1811,-118.3684
34.0509,-118.4458
34.0845,-118.3617
34.0036,-118.2645
34.0747,-118.3788
34.2801,-118.492
34.0584,-118.2826
34.2366,-118.4481
34.0015,-118.2437
33.9528,-118.281
33.9738,-118.3306
34.0889,-118.2591
34.0046,-118.2817
34.217,-118.3891
34.1874,-118.4033
34.0165,-118.198
34.0545,-118.3238
34.066,-118.219
34.1794,-118.4692
33.9831,-118.3119
34.0929,-118.2342
34.1041,-118.3384
34.1334,-118.2077
34.034,-118.367
34.2556,-118.3983
34.0257,-118.3476
34.2037,-118.4498
34.0461,-118.3345
34.2179,-118.3678
34.1089,-118.1924
33.9853,-118.2888
34.2425,-118.4207
34.1977,-118.5338
34.0108,-118.3224
34.0585,-118.2725
34.0761,-118.3711
34.0029,-118.2931
34.0781,-118.2972
33.8077,-118.3025
33.9533,-118.2442
34.0993,-118.3093
34.2517,-118.4266
34.0639,-118.2506
34.1944,-118.4578
34.1682,-118.6063
34.209,-118.4309
34.2436,-118.3988
34.2376,-118.5868
34.2541,-118.5026
34.2928,-118.4144
34.0332,-118.2945
34.0751,-118.304
34.1723,-118.562
34.0318,-118.2631
34.0336,-118.4471
34.2346,-118.3668
34.25,-118.4524
34.0395,-118.4637
34.0199,-118.321
34.145,-118.3379
34.0344,-118.4358
33.9588,-118.2819
34.0279,-118.2544
34.0759,-118.3161
34.1987,-118.3958
34.1413,-118.2229
34.0394,-118.2849
34.0704,-118.2975
34.2019,-118.532
34.2011,-118.5262
34.0571,-118.2611
34.0188,-118.2583
34.0667,-118.2879
34.0357,-118.3788
34.0335,-118.3855
34.2453,-118.2741
34.0766,-118.2711
34.0474,-118.464
34.2534,-118.4323
34.2289,-118.554
34.0319,-118.3004
34.1401,-118.1871
34.032,-118.3334
33.9283,-118.2391
34.0768,-118.284
34.0838,-118.3517
34.03,-118.4448
34.0008,-118.2698
34.0325,-118.3011
34.0218,-118.3503
33.9846,-118.4001
34.0174,-118.2735
34.0948,-118.2814
34.2578,-118.4982
34.0573,-118.2957
34.0637,-118.3442
34.1039,-118.3099
34.1424,-118.3877
33.9387,-118.2428
34.0098,-118.291
34.0776,-118.2899
34.0369,-118.4377
34.1036,-118.3359
34.0632,-118.2944
34.0497,-118.3418
34.0718,-118.3879
34.0174,-118.2737
34.2128,-118.456
34.0418,-118.2271
34.1953,-118.3962
34.0561,-118.2744
34.0226,-118.2177
34.074,-118.2239
33.9854,-118.4682
34.0562,-118.2737
34.201,-118.571
33.9934,-118.4792
34.2193,-118.4659
34.0654,-118.2506
34.055,-118.2394
34.0323,-118.3365
34.054,-118.3145
34.2794,-118.5239
34.2386,-118.5761
34.0386,-118.2588
34.0619,-118.3606
34.0359,-118.207
34.2194,-118.451
34.2368,-118.3751
34.0633,-118.2757
34.1847,-118.6077
34.2191,-118.4085
34.0234,-118.2438
34.0642,-118.3616
34.0672,-118.2923
33.9858,-118.2817
33.7738,-118.2658
33.9876,-118.3612
34.0331,-118.432
34.0378,-118.2837
34.1016,-118.308
34.0373,-118.3774
34.0289,-118.2334
34.1729,-118.5622
34.0211,-118.2752
34.2025,-118.537
34.1998,-118.4493
34.0536,-118.2569
33.9883,-118.4728
34.1933,-118.4573
34.0326,-118.3417
34.1644,-118.4921
34.0772,-118.2949
34.2438,-118.5853
34.0471,-118.2283
34.1525,-118.2754
33.9811,-118.4639
34.0734,-118.214
34.0299,-118.2649
33.9821,-118.2565
34.2529,-118.6039
34.2589,-118.4845
34.2285,-118.4737
34.2777,-118.4368
34.0563,-118.2811
34.1862,-118.6214
33.9625,-118.2802
34.0595,-118.3027
34.0561,-118.272
34.0525,-118.43
34.0259,-118.2757
34.1778,-118.382
34.0779,-118.3067
34.0415,-118.2503
34.1874,-118.4501
34.1794,-118.3843
34.2697,-118.4304
34.0996,-118.3146
34.1369,-118.2682
34.2441,-118.4229
34.0985,-118.3477
34.2218,-118.3719
34.0646,-118.3448
34.1944,-118.3636
34.1921,-118.4749
34.1642,-118.5217
34.0184,-118.304
34.1615,-118.4615
33.9912,-118.3174
34.2575,-118.4732
34.0851,-118.3383
34.1024,-118.2022
33.986,-118.2816
34.0755,-118.3558
34.2026,-118.4188
34.0566,-118.4622
34.1662,-118.5848
34.0065,-118.2784
34.192,-118.6142
34.0376,-118.3802
34.0338,-118.3453
34.2508,-118.5992
34.157,-118.4487
34.0259,-118.3652
34.0364,-118.3761
34.2619,-118.399
34.017,-118.2957
34.2573,-118.3904
34.0839,-118.2235
34.1927,-118.5335
33.914,-118.283
34.0193,-118.2709
34.2084,-118.5186
34.3065,-118.4631
34.0284,-118.2413
34.2087,-118.4059
34.2182,-118.3635
33.9763,-118.2645
34.1012,-118.3069
34.1116,-118.1921
34.0449,-118.4441
34.2452,-118.4078
34.0417,-118.2256
34.0425,-118.2493
34.2001,-118.5348
34.0463,-118.2683
34.2272,-118.5967
34.0494,-118.2641
34.2072,-118.3512
34.0019,-118.2909
34.2392,-118.5754
34.0779,-118.2219
34.0872,-118.2252
33.785,-118.2429
34.18,-118.5385
34.0914,-118.2875
34.044,-118.2515
34.0225,-118.2628
34.2124,-118.3881
34.265,-118.4225
34.0068,-118.3086
33.9941,-118.4528
34.241,-118.5914
34.0652,-118.2492
33.9572,-118.2571
34.1955,-118.3705
34.0572,-118.3448
34.2479,-118.5813
34.0321,-118.4457
34.187,-118.4808
34.0556,-118.2784
34.0121,-118.4189
34.059,-118.2573
34.0295,-118.3898
34.249,-118.5903
34.2283,-118.4731
34.0599,-118.3099
34.2365,-118.4486
34.0907,-118.3289
34.2135,-118.4554
34.0522,-118.2943
34.0043,-118.462
34.2047,-118.6003
33.9502,-118.2794
34.2667,-118.4763
34.0631,-118.3025
34.1159,-118.2465
34.1114,-118.1911
33.9613,-118.2582
33.9993,-118.3082
34.2817,-118.4231
34.0363,-118.3766
34.2595,-118.3143
33.9768,-118.3762
34.0569,-118.2951
33.9868,-118.4715
34.2356,-118.4698
34.0953,-118.3277
34.1566,-118.4225
34.2085,-118.4744
33.7351,-118.2805
34.1941,-118.449
33.9761,-118.286
34.0656,-118.2694
34.053,-118.3056
34.2305,-118.3768
34.0031,-118.2792
34.0028,-118.4346
34.0556,-118.2403
34.0638,-118.3449
33.9953,-118.2915
34.1024,-118.3071
34.2352,-118.5772
34.2342,-118.6039
34.05,-118.3088
34.2455,-118.2738
34.0172,-118.2724
34.0439,-118.2758
33.7712,-118.2644
34.0834,-118.2909
34.2641,-118.4712
34.1998,-118.5969
33.9737,-118.2813
33.7899,-118.2975
33.9834,-118.3115
33.9437,-118.2743
34.0302,-118.388
34.2604,-118.3217
34.2228,-118.4335
33.9788,-118.2652
34.0788,-118.2238
34.0467,-118.2686
33.953,-118.2813
34.2978,-118.4563
34.2204,-118.5779
34.0448,-118.2514
33.7829,-118.2665
34.0515,-118.3667
33.9835,-118.2868
34.2172,-118.3706
34.1938,-118.5906
34.1184,-118.2547
33.9284,-118.2714
34.0658,-118.1797
33.9522,-118.2663
34.0136,-118.2759
33.9881,-118.464
34.058,-118.2755
33.9583,-118.3093
34.0608,-118.2878
34.0781,-118.3742
34.036,-118.376
33.9935,-118.4793
34.0108,-118.2818
34.0645,-118.2988
34.203,-118.4488
34.0413,-118.2476
34.1963,-118.5351
34.0758,-118.2778
34.0458,-118.243
34.0889,-118.3363
34.0333,-118.2643
34.0152,-118.2398
34.01,-118.2916
34.0128,-118.2565
34.0904,-118.3019
34.1062,-118.2518
34.152,-118.4462
34.179,-118.3659
33.727,-118.2862
34.0776,-118.3124
34.0111,-118.281
34.0287,-118.2337
34.076,-118.4683
34.0721,-118.3618
33.9875,-118.466
33.9591,-118.2778
34.229,-118.5339
34.2788,-118.4711
34.2352,-118.527
34.2303,-118.5583
34.0806,-118.3083
34.0376,-118.3799
34.2129,-118.3896
34.1916,-118.5795
33.9859,-118.309
34.0402,-118.3706
34.0944,-118.3267
34.0388,-118.3724
33.9885,-118.4629
34.2496,-118.4599
34.2358,-118.4717
34.2454,-118.2735
34.0217,-118.2706
34.0558,-118.2678
34.0135,-118.2071
34.0857,-118.2602
34.0712,-118.3143
34.2861,-118.3967
34.0832,-118.2971
34.0107,-118.3014
34.0186,-118.2657
34.2739,-118.5002
34.0749,-118.2168
34.0478,-118.3267
34.0401,-118.246
33.7807,-118.2794
34.0725,-118.3667
34.0259,-118.2384
34.0359,-118.3809
33.9517,-118.2914
34.2133,-118.4553
34.2012,-118.4313
34.03,-118.4447
34.0589,-118.2804
34.0444,-118.2453
33.9726,-118.2409
34.0487,-118.2673
34.0867,-118.2893
34.0271,-118.2667
34.0629,-118.2341
34.0351,-118.2662
34.173,-118.5713
34.1689,-118.379
34.2273,-118.5431
34.0076,-118.2803
33.8895,-118.2825
34.099,-118.3286
34.1731,-118.6138
33.9857,-118.3312
34.0889,-118.3375
34.2671,-118.4262
33.9846,-118.2805
34.0444,-118.3532
34.0302,-118.2213
34.2924,-118.4152
34.0747,-118.2313
34.101,-118.3195
34.2654,-118.338
34.0478,-118.2912
34.2378,-118.37
33.9764,-118.291
34.1677,-118.6048
34.0536,-118.3146
34.1943,-118.4325
33.9331,-118.2884
34.0374,-118.2963
34.2573,-118.474
34.0584,-118.2693
33.9308,-118.2867
34.0625,-118.3452
33.9948,-118.2798
34.0641,-118.3716
34.0378,-118.434
34.266,-118.4761
33.7336,-118.2807
34.2573,-118.4675
34.1844,-118.4499
34.0571,-118.2856
34.0362,-118.2948
34.0633,-118.2221
34.0511,-118.28
34.1013,-118.2914
34.0305,-118.4569
34.044,-118.2122
34.0674,-118.3025
34.0305,-118.4348
34.1868,-118.5589
34.0696,-118.3091
34.113,-118.2658
33.9453,-118.2688
34.0292,-118.4055
34.1399,-118.2709
34.0269,-118.2373
34.2776,-118.4354
34.0161,-118.3087
33.9875,-118.4245
34.0028,-118.3089
34.0572,-118.2402
34.017,-118.2595
33.9948,-118.2825
34.1,-118.2913
34.0665,-118.2705
34.0935,-118.2918
33.9467,-118.3086
34.2427,-118.598
34.2114,-118.456
34.2349,-118.5633
34.1033,-118.322
34.1675,-118.5847
33.9907,-118.2642
34.0218,-118.3483
34.0941,-118.2819
34.0247,-118.2342
33.9599,-118.2624
34.0132,-118.4219
34.1957,-118.5995
34.024,-118.2692
33.96,-118.2833
34.202,-118.366
33.983,-118.2799
33.9842,-118.4349
34.2317,-118.3756
33.9947,-118.2801
34.2029,-118.4672
34.2159,-118.4079
34.098,-118.3303
33.9946,-118.4805
34.0963,-118.3148
34.0406,-118.4633
34.0999,-118.3331
34.1902,-118.6016
34.0256,-118.2605
34.0154,-118.3352
34.0687,-118.3747
33.9845,-118.2799
34.0529,-118.3012
34.2092,-118.4315
34.1802,-118.3655
34.053,-118.4447
34.2284,-118.4666
34.1758,-118.3795
34.0439,-118.2759
34.2131,-118.4584
34.2355,-118.4589
34.2083,-118.576
34.2064,-118.4857
34.0248,-118.2751
34.2137,-118.3906
34.0208,-118.275
34.0723,-118.3669
34.1504,-118.3739
34.0423,-118.3778
33.9471,-118.2804
34.0373,-118.2516
33.9914,-118.4477
33.9766,-118.2656
34.0459,-118.4465
34.0544,-118.2836
34.0978,-118.3457
34.049,-118.2761
34.0146,-118.2447
34.0445,-118.2726
34.0416,-118.3787
33.9957,-118.4712
34.183,-118.3941
34.0123,-118.418
33.9833,-118.28
33.9531,-118.2418
34.2635,-118.6002
34.2554,-118.6005
34.2653,-118.4243
34.2471,-118.4479
33.7415,-118.2879
33.9592,-118.3116
34.0023,-118.3302
34.2123,-118.4511
34.026,-118.2412
34.029,-118.2519
34.0314,-118.4312
34.0362,-118.296
33.96,-118.3044
34.1847,-118.4509
34.1919,-118.4009
34.0298,-118.2614
34.2287,-118.5549
34.0174,-118.3552
33.9958,-118.2801
34.1557,-118.4313
34.0361,-118.4513
34.0983,-118.3473
34.0367,-118.2507
34.0201,-118.2105
34.0493,-118.2681
33.9927,-118.4719
33.9313,-118.2669
34.0845,-118.3271
33.9586,-118.278
34.2612,-118.5801
34.2004,-118.4623
34.1706,-118.5233
34.0038,-118.2805
34.2381,-118.6005
34.023,-118.3996
34.2573,-118.5492
34.2313,-118.5371
34.2052,-118.4845
34.0938,-118.322
33.9887,-118.2726
34.0457,-118.2468
34.1995,-118.619
34.1908,-118.4664
34.0776,-118.2233
33.9789,-118.3305
34.0349,-118.3685
34.2008,-118.519
33.9578,-118.2872
34.2079,-118.5533
34.0998,-118.3238
33.943,-118.228
34.169,-118.5764
33.8854,-118.2855
34.0561,-118.2728
34.0868,-118.29
34.0843,-118.3571
34.078,-118.2792
34.0277,-118.2211
33.7792,-118.2731
34.0266,-118.2332
34.0322,-118.4315
34.2578,-118.5386
33.7328,-118.2806
34.0445,-118.2723
34.0575,-118.2949
34.0158,-118.2673
34.1571,-118.4513
34.0786,-118.3763
34.2362,-118.4499
34.0598,-118.2494
34.0653,-118.2891
33.7721,-118.2668
34.0523,-118.3065
34.0323,-118.3321
34.193600000000004,-118.5972
34.0246,-118.2475
34.2476,-118.5924
34.0325,-118.4176
34.1944,-118.571
33.949,-118.2536
34.0643,-118.2109
34.068600000000004,-118.4056
33.948,-118.2585
34.0309,-118.2614
34.2009,-118.5328
34.0294,-118.451
34.1948,-118.3781
34.0362,-118.2968
34.1086,-118.2606
34.2223,-118.4432
34.0333,-118.3409
34.0546,-118.2379
34.1683,-118.4138
34.1022,-118.303
34.0445,-118.2927
34.0814,-118.217
34.0296,-118.397
34.2706,-118.3901
34.0906,-118.1682
34.0208,-118.2539
34.0527,-118.282
34.2004,-118.3797
34.0258,-118.3209
34.0392,-118.4389
33.9462,-118.3709
34.0535,-118.2834
34.0181,-118.277
34.0237,-118.3085
34.1641,-118.522
34.1853,-118.5273
33.9324,-118.2819
34.0253,-118.3486
34.243,-118.4543
33.9839,-118.2869
33.9752,-118.3312
34.004,-118.3324
34.0101,-118.3149
34.2051,-118.4725
33.95,-118.2688
34.0361,-118.3082
34.1879,-118.4472
34.0029,-118.3303
33.9459,-118.3703
34.0387,-118.4314
34.2675,-118.4095
34.0025,-118.2913
34.0792,-118.2785
34.0454,-118.3477
34.2323,-118.4037
33.9626,-118.3748
33.9718,-118.2813
34.1887,-118.4444
34.074,-118.2223
33.9626,-118.2661
34.0683,-118.2728
33.9832,-118.2655
33.9813,-118.2921
34.0944,-118.3245
34.075,-118.2724
34.2283,-118.4732
34.075,-118.2906
34.2361,-118.5762
34.0257,-118.3096
33.9597,-118.2804
34.0929,-118.3264
34.2211,-118.5718
34.168,-118.5882
34.3076,-118.4693
34.0636,-118.2203
34.0784,-118.1657
34.0073,-118.3094
34.1349,-118.2152
34.254,-118.4032
34.018,-118.278
34.1728,-118.5578
34.1893,-118.5903
34.0696,-118.2186
34.0267,-118.2554
33.9475,-118.2462
34.2553,-118.3935
34.0319,-118.3904
34.0257,-118.2681
34.0325,-118.346
34.192,-118.5331
34.0364,-118.2249
33.9689,-118.2803
34.0499,-118.2868
34.0633,-118.3012
34.0603,-118.2945
34.1314,-118.2802
34.1829,-118.6016
34.0108,-118.282
34.274,-118.5019
34.2533,-118.4047
34.2014,-118.4309
34.0344,-118.2257
34.0906,-118.2112
34.2662,-118.4203
34.256,-118.3045
34.0898,-118.2769
34.1843,-118.4517
33.9833,-118.2564
34.0979,-118.2051
34.0115,-118.278
34.0757,-118.2177
34.0537,-118.3119
34.0751,-118.2892
34.0571,-118.2658
34.0408,-118.4621
33.9392,-118.2826
34.2334,-118.3819
34.2544,-118.4195
34.181,-118.4466
34.0149,-118.2862
34.0325,-118.347
34.0351,-118.237
34.0997,-118.314
34.0244,-118.2357
34.0585,-118.2853
33.9896,-118.3079
34.0733,-118.2239
34.3145,-118.4395
34.003,-118.3086
34.1624,-118.4721
34.0516,-118.2526
33.9933,-118.479
34.0574,-118.3064
34.0943,-118.3135
34.101,-118.306
34.0957,-118.2867
34.0436,-118.3116
34.1017,-118.3071
34.0529,-118.2965
34.0216,-118.2532
34.006,-118.265
33.9599,-118.3963
34.195,-118.3995
34.0101,-118.3117
34.0981,-118.3145
34.236,-118.6032
34.0158,-118.2478
34.1975,-118.5377
34.1993,-118.4484
34.1952,-118.3791
34.2339,-118.3801
34.2288,-118.464
34.0719,-118.3823
34.1939,-118.4924
33.9992,-118.2804
34.203,-118.3922
34.0745,-118.2246
34.1849,-118.3824
33.9923,-118.2744
34.2405,-118.4187
33.9283,-118.2696
34.0549,-118.2362
34.2545,-118.4077
33.9417,-118.2792
